time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/loss,train/approx_kl
2752,27975680,1366,10164,0.04687826751731336,0.2,-2.653028126358986,0.47607123851776123,13650,-0.0064209727919660505,0.0551953125,0.0001,-0.012403618544340134,0.020807695
2752,27996160,1367,10171,0.035193539913743736,0.2,-2.6481868559122086,0.5109939873218536,13660,-0.007028114899294451,0.072822265625,0.0001,-0.02136870101094246,0.022977412
2752,28016640,1368,10178,0.03454101185314357,0.2,-2.623888679146767,0.3921942710876465,13670,-0.006988875966053456,0.0716064453125,0.0001,-0.027506766840815544,0.025236797
2752,28037120,1369,10186,0.03621282544452697,0.2,-2.629427133798599,0.4999316334724426,13680,-0.0062997486451058645,0.0554736328125,0.0001,-0.01793602481484413,0.018556455
2752,28057600,1370,10193,0.031614848258905114,0.2,-2.618374117612839,0.42910271883010864,13690,-0.005727032559516374,0.0643017578125,0.0001,-0.027339382097125053,0.020152261
2752,28078080,1371,10201,0.033350845831446346,0.2,-2.6223944562673567,0.4166489839553833,13700,-0.005263372132903896,0.067705078125,0.0001,-0.017711041495203972,0.022069285
2752,28098560,1372,10208,0.04537550808861852,0.2,-2.6416876941919325,0.4333731532096863,13710,-0.00666357422072906,0.062939453125,0.0001,-0.013424478471279144,0.022702405
2752,28119040,1373,10215,0.0419291882449761,0.2,-2.6136009389162065,0.44724470376968384,13720,-0.004047346666047815,0.0566015625,0.0001,0.0007198899984359741,0.018970791
2752,28139520,1374,10223,0.03295249833725393,0.2,-2.6504094034433363,0.4780542850494385,13730,-0.005162253559683449,0.061982421875,0.0001,-0.02417854778468609,0.021004194
2752,28160000,1375,10230,0.0334558325773105,0.2,-2.6646473371982573,0.46088725328445435,13740,-0.006354511607205495,0.0635205078125,0.0001,-0.02431691251695156,0.021512216
2752,28180480,1376,10238,0.03978619392029941,0.2,-2.6191864144802093,0.5056313276290894,13750,-0.0056256385374581445,0.0601953125,0.0001,-0.02513127587735653,0.020719374
2752,28200960,1377,10245,0.037373867481946946,0.2,-2.6279277008771897,0.473895788192749,13760,-0.006081834836222697,0.0531201171875,0.0001,-0.02137712761759758,0.017903063
2752,28221440,1378,10253,0.04704391303472221,0.2,-2.6184159219264984,0.4760589003562927,13770,-0.005571278567367699,0.06326171875,0.0001,-0.005203885957598686,0.018586019
2752,28241920,1379,10260,0.032760675786994396,0.2,-2.6243943375349046,0.4318183660507202,13780,-0.0061394191911676894,0.060673828125,0.0001,-0.026048412546515465,0.022072647
2752,28262400,1380,10267,0.04608194049913436,0.2,-2.580797795057297,0.40522491931915283,13790,-0.003898056939651724,0.059111328125,0.0001,-0.016337815672159195,0.022771005
2752,28282880,1381,10275,0.029760752520523966,0.2,-2.562433407902718,0.3563554883003235,13800,-0.005488858204043936,0.0659228515625,0.0001,-0.02216647006571293,0.022258872
2752,28303360,1382,10282,0.03734876393806189,0.2,-2.5792350965738295,0.4566974639892578,13810,-0.006009287062915973,0.0595849609375,0.0001,-0.021629957482218742,0.01986899
2752,28323840,1383,10290,0.03285344888921827,0.2,-2.574826677441597,0.44719529151916504,13820,-0.005193067835643887,0.0645458984375,0.0001,-0.016957353800535202,0.02175945
2752,28344320,1384,10297,0.0403751204488799,0.2,-2.590918757915497,0.4835020899772644,13830,-0.0064903154791682025,0.0636279296875,0.0001,-0.00991868320852518,0.023630124
2752,28364800,1385,10304,0.030114512564614414,0.2,-2.566416797041893,0.41356122493743896,13840,-0.005397291247791145,0.0619970703125,0.0001,-0.012431563809514046,0.019396817
2752,28385280,1386,10312,0.032891838923096654,0.2,-2.567773475050926,0.42676329612731934,13850,-0.006344138491549529,0.065849609375,0.0001,-0.02385597862303257,0.020400535
2752,28405760,1387,10319,0.030425369394943117,0.2,-2.5722751379013062,0.45791149139404297,13860,-0.005301655141520314,0.05625,0.0001,-0.025671707466244698,0.022772143
2752,28426240,1388,10327,0.037660998459905386,0.2,-2.566579620242119,0.3886496424674988,13870,-0.004990337080671452,0.06060546875,0.0001,-0.01762043684720993,0.019677332
2752,28446720,1389,10334,0.03782897599041462,0.2,-2.561224104166031,0.4487736225128174,13880,-0.006415451006905642,0.0612548828125,0.0001,-0.013605192303657532,0.022666704
2752,28467200,1390,10341,0.0442099003540352,0.2,-2.548210251927376,0.4737597703933716,13890,-0.006626691138080787,0.060712890625,0.0001,-0.0107882060110569,0.020306896
2752,28487680,1391,10349,0.04488573068287224,0.2,-2.549229664206505,0.459148645401001,13900,-0.0049616709214751606,0.0672216796875,0.0001,-0.02914375066757202,0.019969013
2752,28508160,1392,10356,0.03729172030929476,0.2,-2.5313136953115465,0.4136219024658203,13910,-0.006229872266994789,0.057861328125,0.0001,-0.01796799711883068,0.021221582
2752,28528640,1393,10363,0.033801358016207816,0.2,-2.5444089084863664,0.41653019189834595,13920,-0.006020268987631425,0.058994140625,0.0001,-0.024134168401360512,0.018181384
2752,28549120,1394,10371,0.03576363160274923,0.2,-2.5772138261795043,0.42450058460235596,13930,-0.005926584879343864,0.0672314453125,0.0001,-0.011643901467323303,0.023824653
2752,28569600,1395,10378,0.03516855648253113,0.2,-2.587704350948334,0.5007728636264801,13940,-0.007152260928996838,0.06236328125,0.0001,-0.020785847678780556,0.020632382
2752,28590080,1396,10385,0.0336062482977286,0.2,-2.5820956563949586,0.5447121262550354,13950,-0.004325126799230929,0.058896484375,0.0001,-0.0076982323080301285,0.020588458
2752,28610560,1397,10393,0.03504023674409837,0.2,-2.611041830778122,0.4621545076370239,13960,-0.006815082637622254,0.06275390625,0.0001,-0.027083471417427063,0.01997585
2752,28631040,1398,10400,0.0350541011383757,0.2,-2.597639135122299,0.4442192316055298,13970,-0.006162815222050994,0.05609375,0.0001,-0.02426273748278618,0.017830208
2752,28651520,1399,10407,0.03951828929129988,0.2,-2.610755525827408,0.4064326882362366,13980,-0.004678005974419648,0.0682470703125,0.0001,-0.008414071053266525,0.022082077
2752,28672000,1400,10415,0.040261334092356264,0.2,-2.6308041828870774,0.4446974992752075,13990,-0.005897441091947258,0.05421875,0.0001,-0.01971588470041752,0.018095825
2752,28692480,1401,10422,0.039367764606140554,0.2,-2.602673173546791,0.3694106340408325,14000,-0.005925903036841191,0.062216796875,0.0001,-0.03176838904619217,0.022848034
2752,28712960,1402,10429,0.03948996595107019,0.2,-2.6108138447999956,0.47424525022506714,14010,-0.0054557567712618035,0.057568359375,0.0001,-0.01651870645582676,0.01884652
2752,28733440,1403,10437,0.04397507664747536,0.2,-2.6100121277570723,0.49634426832199097,14020,-0.005489109062473289,0.0582763671875,0.0001,-0.02391641214489937,0.021105964
2752,28753920,1404,10444,0.035603330903686586,0.2,-2.623076490163803,0.461933970451355,14030,-0.005250992015935481,0.0603955078125,0.0001,-0.014595318585634232,0.02219842
2753,28774400,1405,10451,0.03943204687442631,0.2,-2.6155626529455187,0.38612455129623413,14040,-0.0064574583042121955,0.0557958984375,0.0001,-0.02891828864812851,0.017822038
2753,28794880,1406,10459,0.04562659553717822,0.2,-2.6040169543027876,0.4703156352043152,14050,-0.00632665011100471,0.06291015625,0.0001,-0.029118958860635757,0.019432345
2753,28815360,1407,10466,0.027195596215315164,0.2,-2.615550494790077,0.4228607416152954,14060,-0.006246117739065085,0.0583251953125,0.0001,-0.030817613005638123,0.021744091
2753,28835840,1408,10474,0.034446764178574084,0.2,-2.5890496730804444,0.3943895697593689,14070,-0.007098639154573903,0.06994140625,0.0001,-0.023482441902160645,0.02263664
2753,28856320,1409,10481,0.031649030828848485,0.2,-2.590373820066452,0.3101508617401123,14080,-0.005140528750198428,0.0666796875,0.0001,-0.015958698466420174,0.024514016
2753,28876800,1410,10488,0.04639023644849658,0.2,-2.584626777768135,0.3978378176689148,14090,-0.0047061626569484365,0.058349609375,0.0001,-0.012964902445673943,0.020078046
2753,28897280,1411,10496,0.03112684122286737,0.2,-2.6023123508691786,0.3995847702026367,14100,-0.005027023990114685,0.060986328125,0.0001,-0.010920851491391659,0.022372406
2753,28917760,1412,10503,0.03687488320283592,0.2,-2.6107986783981323,0.4582638144493103,14110,-0.005968887717463076,0.060029296875,0.0001,-0.023430239409208298,0.022066966
2753,28938240,1413,10510,0.03671120715793222,0.2,-2.6135675048828126,0.48911529779434204,14120,-0.004794902711873874,0.0556884765625,0.0001,-0.023006854578852654,0.023289949
2753,28958720,1414,10518,0.03694064355921,0.2,-2.615165660381317,0.5299990475177765,14130,-0.004839628126937896,0.061005859375,0.0001,-0.021338198333978653,0.021969363
2753,28979200,1415,10525,0.03430074547883123,0.2,-2.614372535943985,0.4451681971549988,14140,-0.005038371280534193,0.0558544921875,0.0001,-0.022483134642243385,0.023783619
2753,28999680,1416,10532,0.03373951649758965,0.2,-2.5870312643051148,0.4746090769767761,14150,-0.0051876226600143125,0.060888671875,0.0001,-0.020185085013508797,0.022760484
2753,29020160,1417,10540,0.0365246824035421,0.2,-2.659685613512993,0.45428919792175293,14160,-0.006233374520670623,0.0634033203125,0.0001,-0.024990655481815338,0.021192372
2753,29040640,1418,10547,0.03566105262376368,0.2,-2.624789574742317,0.3793705701828003,14170,-0.004559300440596417,0.0584814453125,0.0001,-0.009131604805588722,0.02333568
2753,29061120,1419,10555,0.03702122714836151,0.2,-2.615546936392784,0.3729126453399658,14180,-0.005301701890712138,0.0573046875,0.0001,-0.017510246485471725,0.021490287
2753,29081600,1420,10562,0.0395612690737471,0.2,-2.6244696241617205,0.3553469181060791,14190,-0.0057242606228101066,0.06634765625,0.0001,-0.017044395208358765,0.022247788
2753,29102080,1421,10569,0.035443120752461255,0.2,-2.6308016884326935,0.43415576219558716,14200,-0.0058876007120125,0.0635791015625,0.0001,-0.016467515379190445,0.019760154
2753,29122560,1422,10577,0.03656694385223091,0.2,-2.6376012682914736,0.494568407535553,14210,-0.006561213977402076,0.066728515625,0.0001,-0.026877034455537796,0.024298718
2753,29143040,1423,10584,0.03592940277419984,0.2,-2.611562858223915,0.513731986284256,14220,-0.005572989939246327,0.0558837890625,0.0001,-0.014027704484760761,0.019296048
2753,29163520,1424,10591,0.03702811712864786,0.2,-2.599199051260948,0.42233163118362427,14230,-0.006433339079812868,0.0606884765625,0.0001,-0.017838159576058388,0.02135954
2753,29184000,1425,10599,0.03229483358561993,0.2,-2.5999491846561433,0.4895660877227783,14240,-0.005619497461011634,0.057216796875,0.0001,-0.022400066256523132,0.019801838
2753,29204480,1426,10607,0.04205411988310516,0.2,-2.633006638288498,0.4052075147628784,14250,-0.006488684802752687,0.060517578125,0.0001,-0.016003789380192757,0.0187895
2753,29224960,1427,10614,0.03679499190300703,0.2,-2.6214702093601225,0.37045514583587646,14260,-0.005544763380603399,0.05650390625,0.0001,-0.02351883053779602,0.022435565
2753,29245440,1428,10621,0.03787178691476584,0.2,-2.616257441043854,0.44643521308898926,14270,-0.006080137561657466,0.05986328125,0.0001,-0.024188866838812828,0.019489575
2753,29265920,1429,10629,0.02904795323498547,0.2,-2.609196349978447,0.4723208546638489,14280,-0.005960013902222272,0.066357421875,0.0001,-0.03534924238920212,0.022333596
2753,29286400,1430,10636,0.031915215370245276,0.2,-2.6212544041872023,0.38292551040649414,14290,-0.005624055271618999,0.06365234375,0.0001,-0.028688136488199234,0.020353416
2753,29306880,1431,10644,0.037367488523013886,0.2,-2.631326475739479,0.4834955930709839,14300,-0.005503847556537949,0.0651123046875,0.0001,-0.03492916747927666,0.0171408
2753,29327360,1432,10651,0.03622142701409757,0.2,-2.60111945271492,0.4730656147003174,14310,-0.004937309153901879,0.0566455078125,0.0001,-0.019514452666044235,0.01989786
2753,29347840,1433,10658,0.03461565125267953,0.2,-2.6171729373931885,0.48823046684265137,14320,-0.004853877403656952,0.0630126953125,0.0001,-0.021558109670877457,0.025179544
2753,29368320,1434,10666,0.03918240907602012,0.2,-2.649106919169426,0.4578571915626526,14330,-0.005567652935715159,0.0664599609375,0.0001,-0.010289750061929226,0.022462549
2753,29388800,1435,10673,0.03269425278995186,0.2,-2.623668273687363,0.3996034264564514,14340,-0.00545690392202232,0.0564990234375,0.0001,-0.024678708985447884,0.018622251
2753,29409280,1436,10681,0.035613640057854355,0.2,-2.5992068338394163,0.4459725022315979,14350,-0.005741569102974608,0.060830078125,0.0001,-0.026611734181642532,0.019883748
2753,29429760,1437,10688,0.033932236745022236,0.2,-2.599264980554581,0.49929606914520264,14360,-0.006193642260914203,0.0604443359375,0.0001,-0.008504383265972137,0.020597596
2753,29450240,1438,10696,0.043938918043859305,0.2,-2.590617440342903,0.43109917640686035,14370,-0.005578592224337626,0.0644482421875,0.0001,-0.006763467565178871,0.02034087
2753,29470720,1439,10703,0.03850271059665829,0.2,-2.5924432247877123,0.3847362995147705,14380,-0.005852578247140627,0.0693310546875,0.0001,-0.023520013317465782,0.023062162
2753,29491200,1440,10711,0.04124855801463127,0.2,-2.605697438120842,0.4361743927001953,14390,-0.00596878621930955,0.063115234375,0.0001,-0.023294221609830856,0.02179591
2753,29511680,1441,10718,0.033419236550107596,0.2,-2.5966715490818024,0.4452303647994995,14400,-0.006238885180209763,0.0749755859375,0.0001,-0.023945750668644905,0.022733461
2753,29532160,1442,10725,0.033082556682638826,0.2,-2.5779631435871124,0.46611398458480835,14410,-0.006443894592521247,0.064892578125,0.0001,-0.03693325072526932,0.022249106
2753,29552640,1443,10733,0.03931153033394366,0.2,-2.5874705868959427,0.3915413022041321,14420,-0.005982851429434959,0.0624267578125,0.0001,-0.01707269810140133,0.02078177
2753,29573120,1444,10740,0.050246398197487,0.2,-2.6018503385782243,0.500882089138031,14430,-0.007011993592313957,0.0682666015625,0.0001,-0.030297191813588142,0.024029989
2753,29593600,1445,10748,0.04168738373555243,0.2,-2.574921173453331,0.5310625731945038,14440,-0.0059619972101063465,0.062861328125,0.0001,-0.018357018008828163,0.020191668
2753,29614080,1446,10755,0.043069746247492734,0.2,-2.584436467885971,0.3909456729888916,14450,-0.006838860502903117,0.06494140625,0.0001,-0.015785662457346916,0.01941008
2753,29634560,1447,10762,0.041380868637934325,0.2,-2.6003761106729506,0.5181187391281128,14460,-0.004128286356572062,0.0553466796875,0.0001,-0.01827290840446949,0.018943008
2753,29655040,1448,10770,0.040994171667844054,0.2,-2.5861932003498076,0.4973560571670532,14470,-0.005248978428426199,0.066552734375,0.0001,-0.012713771313428879,0.020697016
2753,29675520,1449,10777,0.039657454239204526,0.2,-2.595975584387779,0.46105873584747314,14480,-0.005638128935534042,0.051953125,0.0001,-0.013824110850691795,0.017480265
2753,29696000,1450,10784,0.03460503382142633,0.2,-2.5783408170938493,0.383164644241333,14490,-0.005155042573460378,0.06373046875,0.0001,-0.010220603086054325,0.024193864
2753,29716480,1451,10792,0.043054639282636344,0.2,-2.544213681817055,0.37717342376708984,14500,-0.005044550520542543,0.0612548828125,0.0001,-0.012745721265673637,0.019510817
2753,29736960,1452,10799,0.03389403889421374,0.2,-2.5888890379667284,0.40956413745880127,14510,-0.005672103519900702,0.0711083984375,0.0001,-0.019965022802352905,0.024061998
2753,29757440,1453,10806,0.041345774685032664,0.2,-2.594243628978729,0.38119691610336304,14520,-0.006774158955668099,0.0645263671875,0.0001,-0.0032824240624904633,0.020874057
2753,29777920,1454,10814,0.04262249028775841,0.2,-2.6042512422800064,0.4868311882019043,14530,-0.004046070754993707,0.056328125,0.0001,-0.006860204041004181,0.019165372
2753,29798400,1455,10821,0.035226069586351515,0.2,-2.6256944197416305,0.5000061094760895,14540,-0.005463135109603172,0.0613720703125,0.0001,-0.010546459816396236,0.018864084
2753,29818880,1456,10828,0.030313186091370882,0.2,-2.6321520882844927,0.4376657009124756,14550,-0.005913514887797646,0.05595703125,0.0001,-0.02343609556555748,0.01890952
2753,29839360,1457,10836,0.041000695107504724,0.2,-2.6479524183273315,0.4485083818435669,14560,-0.005487841862486675,0.06318359375,0.0001,-0.012509331107139587,0.020627927
2753,29859840,1458,10843,0.03209597371518612,0.2,-2.6353566139936446,0.5260711312294006,14570,-0.006906131598516368,0.0651318359375,0.0001,-0.026633072644472122,0.02259695
2753,29880320,1459,10851,0.04230501864571124,0.2,-2.6415929943323135,0.541479766368866,14580,-0.0053083835449069736,0.0619970703125,0.0001,-0.016118044033646584,0.021879258
2753,29900800,1460,10858,0.03632523368578404,0.2,-2.6261585426330565,0.4912846088409424,14590,-0.0045847243728348985,0.0591552734375,0.0001,-0.02545895427465439,0.018361576
2753,29921280,1461,10866,0.0371467235032469,0.2,-2.6251388430595397,0.36038631200790405,14600,-0.006236244684259873,0.0631494140625,0.0001,-0.014257198199629784,0.019412378
2753,29941760,1462,10873,0.0551293972088024,0.2,-2.625642499923706,0.45744413137435913,14610,-0.004691662415280007,0.064111328125,0.0001,-0.01119985617697239,0.020227622
2753,29962240,1463,10880,0.03833323418162763,0.2,-2.6736397498846056,0.4929053783416748,14620,-0.005384760443703272,0.0610693359375,0.0001,-0.017723476514220238,0.021622438
2753,29982720,1464,10888,0.032758165914565325,0.2,-2.661823261976242,0.44411635398864746,14630,-0.00545043810736388,0.0577197265625,0.0001,-0.005076281726360321,0.02147679
2753,30003200,1465,10895,0.0393867142079398,0.2,-2.6687404888868334,0.4812350869178772,14640,-0.007053230516612529,0.066171875,0.0001,-0.026707155629992485,0.023538534
2753,30023680,1466,10903,0.038739393018186095,0.2,-2.6525062489509583,0.5458806753158569,14650,-0.00654560744354967,0.057158203125,0.0001,-0.019770745187997818,0.019674947
2753,30044160,1467,10910,0.035571854417212306,0.2,-2.633506719470024,0.5261478424072266,14660,-0.006482097710540984,0.064716796875,0.0001,-0.034498102962970734,0.021135919
2753,30064640,1468,10918,0.041430450514890256,0.2,-2.63046158015728,0.484158992767334,14670,-0.006166549491172191,0.066025390625,0.0001,-0.016451532021164894,0.02416789
